customer_id,purchase_date,product,price_usd,rating,age_group,gender,region,purchase_channel,review,year,month,month_name,revenue,rating_label,sentiment,sentiment_score
CUST1441,2024-01-27,Beats Flex,49.99,5,35-44,Female,Middle East,Third-Party Retailer,Absolutely love these headphones! The sound quality is incredible.,2024,1,January,49.99,Positive,Positive,0.6989
CUST1442,2024-02-02,Powerbeats Pro,249.99,5,35-44,Male,North America,Apple Store,Incredible sound stage. Music feels alive with these on.,2024,2,February,249.99,Positive,Positive,0.3818
CUST1443,2023-03-01,Beats Studio Buds+,169.99,3,45-54,Non-Binary,Asia Pacific,In-Store,Build quality feels okay. The case could be better designed.,2023,3,March,169.99,Neutral,Positive,0.5859
CUST1444,2023-09-04,Beats Fit Pro,199.99,2,35-44,Non-Binary,North America,In-Store,Battery drains faster than advertised. Expected better performance.,2023,9,September,199.99,Negative,Positive,0.4404
CUST1445,2023-12-30,Beats Studio Buds+,169.99,5,25-34,Male,Europe,Apple Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2023,12,December,169.99,Positive,Neutral,0.0
CUST1446,2024-12-21,Beats Flex,49.99,5,35-44,Non-Binary,Middle East,In-Store,Absolutely love these headphones! The sound quality is incredible.,2024,12,December,49.99,Positive,Positive,0.6989
CUST1447,2024-07-09,Beats Studio Buds+,169.99,5,35-44,Male,Latin America,Online,Seamless connection with my iPhone. Switching devices is effortless.,2024,7,July,169.99,Positive,Neutral,0.0
CUST1448,2023-08-13,Beats Studio Pro,349.99,2,18-24,Non-Binary,Latin America,Online,Customer support was unhelpful when I had a problem with my order.,2023,8,August,349.99,Negative,Neutral,0.0
CUST1449,2023-05-14,Powerbeats Pro,249.99,5,35-44,Non-Binary,Europe,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2023,5,May,249.99,Positive,Positive,0.4215
CUST1450,2024-12-22,Beats Studio Pro,349.99,1,25-34,Male,Middle East,Apple Store,Customer support was unhelpful when I had a problem with my order.,2024,12,December,349.99,Negative,Neutral,0.0
CUST1451,2024-08-23,Beats Studio Pro,349.99,4,18-24,Female,Asia Pacific,Apple Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,8,August,349.99,Positive,Neutral,0.0
CUST1452,2024-10-16,Beats Fit Pro,199.99,5,45-54,Non-Binary,Asia Pacific,In-Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,10,October,199.99,Positive,Neutral,0.0
CUST1453,2023-08-17,Beats Flex,49.99,5,55+,Male,Latin America,Apple Store,Incredible sound stage. Music feels alive with these on.,2023,8,August,49.99,Positive,Positive,0.3818
CUST1454,2023-07-01,Beats Flex,49.99,5,18-24,Non-Binary,Middle East,Third-Party Retailer,Premium feel and amazing noise cancellation. Worth every penny.,2023,7,July,49.99,Positive,Positive,0.6908
CUST1455,2023-11-22,Beats Studio Buds+,169.99,1,55+,Male,Middle East,Online,Customer support was unhelpful when I had a problem with my order.,2023,11,November,169.99,Negative,Neutral,0.0
CUST1456,2023-03-21,Beats Solo 4,199.99,3,25-34,Female,Asia Pacific,In-Store,Comfortable enough but the ear cushions get warm after an hour.,2023,3,March,199.99,Neutral,Positive,0.5423
CUST1457,2024-12-26,Beats Flex,49.99,5,35-44,Female,North America,Apple Store,Best purchase I've made this year. Bass is deep and clear.,2024,12,December,49.99,Positive,Positive,0.7783
CUST1458,2023-12-25,Beats Fit Pro,199.99,3,35-44,Male,North America,Online,Decent headphones for the price. Nothing groundbreaking but solid.,2023,12,December,199.99,Neutral,Negative,-0.1695
CUST1459,2023-06-20,Beats Solo 4,199.99,4,45-54,Female,Latin America,Apple Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2023,6,June,199.99,Positive,Neutral,0.0
CUST1460,2024-08-14,Beats Studio Buds+,169.99,4,25-34,Male,Latin America,Online,Seamless connection with my iPhone. Switching devices is effortless.,2024,8,August,169.99,Positive,Neutral,0.0
CUST1461,2023-09-25,Beats Studio Pro,349.99,4,18-24,Male,Asia Pacific,In-Store,Incredible sound stage. Music feels alive with these on.,2023,9,September,349.99,Positive,Positive,0.3818
CUST1462,2024-07-14,Beats Solo 4,199.99,3,18-24,Female,Middle East,Third-Party Retailer,Decent headphones for the price. Nothing groundbreaking but solid.,2024,7,July,199.99,Neutral,Negative,-0.1695
CUST1463,2023-06-18,Beats Flex,49.99,1,55+,Female,Europe,Online,Battery drains faster than advertised. Expected better performance.,2023,6,June,49.99,Negative,Positive,0.4404
CUST1464,2024-02-24,Beats Studio Pro,349.99,4,55+,Non-Binary,Middle East,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2024,2,February,349.99,Positive,Positive,0.4215
CUST1465,2023-04-09,Beats Flex,49.99,4,18-24,Female,Middle East,Third-Party Retailer,Battery life is outstanding. Wore them all day with no issues.,2023,4,April,49.99,Positive,Positive,0.4215
CUST1466,2024-03-13,Beats Fit Pro,199.99,2,18-24,Female,Middle East,Third-Party Retailer,Disappointed with the build quality. Feels cheap for the price.,2024,3,March,199.99,Negative,Negative,-0.4767
CUST1467,2023-06-24,Beats Fit Pro,199.99,2,35-44,Male,Latin America,Online,Noise cancellation is underwhelming compared to competitors.,2023,6,June,199.99,Negative,Neutral,0.0
CUST1468,2024-05-15,Powerbeats Pro,249.99,5,35-44,Male,Middle East,Third-Party Retailer,Seamless connection with my iPhone. Switching devices is effortless.,2024,5,May,249.99,Positive,Neutral,0.0
CUST1469,2024-01-14,Beats Fit Pro,199.99,4,25-34,Female,North America,Apple Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,1,January,199.99,Positive,Neutral,0.0
CUST1470,2023-10-03,Beats Solo 4,199.99,4,55+,Male,Europe,Online,Battery life is outstanding. Wore them all day with no issues.,2023,10,October,199.99,Positive,Positive,0.4215
CUST1471,2024-08-26,Beats Studio Pro,349.99,5,25-34,Non-Binary,North America,Third-Party Retailer,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,8,August,349.99,Positive,Neutral,0.0
CUST1472,2024-08-09,Beats Studio Buds+,169.99,4,25-34,Female,Asia Pacific,Online,Seamless connection with my iPhone. Switching devices is effortless.,2024,8,August,169.99,Positive,Neutral,0.0
CUST1473,2024-05-29,Beats Solo 4,199.99,5,55+,Non-Binary,Middle East,In-Store,Absolutely love these headphones! The sound quality is incredible.,2024,5,May,199.99,Positive,Positive,0.6989
CUST1474,2023-06-27,Beats Studio Pro,349.99,5,25-34,Male,Europe,In-Store,Seamless connection with my iPhone. Switching devices is effortless.,2023,6,June,349.99,Positive,Neutral,0.0
CUST1475,2023-07-26,Beats Studio Pro,349.99,4,25-34,Non-Binary,Asia Pacific,Apple Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2023,7,July,349.99,Positive,Neutral,0.0
CUST1476,2023-03-31,Beats Flex,49.99,5,45-54,Non-Binary,Latin America,Apple Store,Best purchase I've made this year. Bass is deep and clear.,2023,3,March,49.99,Positive,Positive,0.7783
CUST1477,2024-12-18,Powerbeats Pro,249.99,4,55+,Non-Binary,Middle East,Third-Party Retailer,Absolutely love these headphones! The sound quality is incredible.,2024,12,December,249.99,Positive,Positive,0.6989
CUST1478,2024-08-03,Beats Studio Pro,349.99,4,55+,Non-Binary,North America,Online,Premium feel and amazing noise cancellation. Worth every penny.,2024,8,August,349.99,Positive,Positive,0.6908
CUST1479,2024-07-02,Beats Studio Buds+,169.99,5,35-44,Female,Asia Pacific,Third-Party Retailer,The fit is perfect and they're super comfortable for long sessions.,2024,7,July,169.99,Positive,Positive,0.9246
CUST1480,2023-02-08,Beats Flex,49.99,4,25-34,Female,Latin America,In-Store,Seamless connection with my iPhone. Switching devices is effortless.,2023,2,February,49.99,Positive,Neutral,0.0
CUST1481,2023-02-09,Beats Studio Buds+,169.99,4,45-54,Female,Europe,Online,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2023,2,February,169.99,Positive,Neutral,0.0
CUST1482,2024-01-17,Beats Flex,49.99,4,18-24,Female,Asia Pacific,Apple Store,The fit is perfect and they're super comfortable for long sessions.,2024,1,January,49.99,Positive,Positive,0.9246
CUST1483,2023-08-22,Powerbeats Pro,249.99,5,25-34,Female,Latin America,Apple Store,Best purchase I've made this year. Bass is deep and clear.,2023,8,August,249.99,Positive,Positive,0.7783
CUST1484,2023-07-12,Powerbeats Pro,249.99,5,45-54,Male,Latin America,Third-Party Retailer,Best purchase I've made this year. Bass is deep and clear.,2023,7,July,249.99,Positive,Positive,0.7783
CUST1485,2024-06-11,Beats Studio Buds+,169.99,5,25-34,Male,Asia Pacific,Third-Party Retailer,Absolutely love these headphones! The sound quality is incredible.,2024,6,June,169.99,Positive,Positive,0.6989
CUST1486,2023-06-27,Beats Fit Pro,199.99,5,25-34,Male,North America,In-Store,Absolutely love these headphones! The sound quality is incredible.,2023,6,June,199.99,Positive,Positive,0.6989
CUST1487,2024-12-22,Beats Studio Pro,349.99,4,25-34,Female,Asia Pacific,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2024,12,December,349.99,Positive,Positive,0.3818
CUST1488,2024-11-28,Beats Studio Buds+,169.99,4,18-24,Male,Asia Pacific,Third-Party Retailer,Best purchase I've made this year. Bass is deep and clear.,2024,11,November,169.99,Positive,Positive,0.7783
CUST1489,2024-08-23,Beats Studio Buds+,169.99,4,55+,Female,Asia Pacific,In-Store,Seamless connection with my iPhone. Switching devices is effortless.,2024,8,August,169.99,Positive,Neutral,0.0
CUST1490,2023-10-19,Powerbeats Pro,249.99,5,18-24,Female,North America,In-Store,Best purchase I've made this year. Bass is deep and clear.,2023,10,October,249.99,Positive,Positive,0.7783
CUST1491,2023-08-15,Beats Studio Buds+,169.99,5,25-34,Non-Binary,Europe,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2023,8,August,169.99,Positive,Positive,0.4215
CUST1492,2024-11-29,Beats Flex,49.99,4,18-24,Female,Europe,In-Store,Absolutely love these headphones! The sound quality is incredible.,2024,11,November,49.99,Positive,Positive,0.6989
CUST1493,2023-09-16,Beats Studio Buds+,169.99,5,55+,Female,Asia Pacific,Third-Party Retailer,Battery life is outstanding. Wore them all day with no issues.,2023,9,September,169.99,Positive,Positive,0.4215
CUST1494,2023-09-16,Beats Solo 4,199.99,5,25-34,Female,Asia Pacific,Third-Party Retailer,Seamless connection with my iPhone. Switching devices is effortless.,2023,9,September,199.99,Positive,Neutral,0.0
CUST1495,2024-11-09,Beats Studio Buds+,169.99,2,35-44,Non-Binary,Middle East,Apple Store,Customer support was unhelpful when I had a problem with my order.,2024,11,November,169.99,Negative,Neutral,0.0
CUST1496,2023-03-07,Powerbeats Pro,249.99,5,35-44,Female,Asia Pacific,Apple Store,Seamless connection with my iPhone. Switching devices is effortless.,2023,3,March,249.99,Positive,Neutral,0.0
CUST1497,2023-07-12,Powerbeats Pro,249.99,5,25-34,Non-Binary,Europe,Online,The fit is perfect and they're super comfortable for long sessions.,2023,7,July,249.99,Positive,Positive,0.9246
CUST1498,2024-11-28,Beats Studio Buds+,169.99,4,25-34,Non-Binary,North America,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2024,11,November,169.99,Positive,Positive,0.3818
CUST1499,2024-02-19,Powerbeats Pro,249.99,3,45-54,Non-Binary,North America,In-Store,Good for everyday use. Not the best for professional audio work.,2024,2,February,249.99,Neutral,Negative,-0.12
